t (s);roll (deg);TL (%);TR (%)
189000564;-6.5200043;38.93;41.06
189010572;-5.9799957;39.24;40.75
189020556;-5.419998;39.56;40.43
189030548;-4.8399963;39.84;40.15
189040520;-4.25;40.16;39.83
189050548;-3.649994;40.45;39.54
189060532;-3.0399933;40.75;39.24
189070544;-2.4199982;41.02;38.97
189080532;-1.7899933;41.32;38.67
189090524;-1.1600037;41.62;38.37
189100528;-0.5099945;41.94;38.05
189110520;0.13000488;42.17;37.82
189120508;0.7799988;42.52;37.47
189130496;1.4400024;42.8;37.19
189140476;2.100006;43.08;36.91
189150464;2.75;43.35;36.64
189160472;3.3899994;43.59;36.4
189170460;4.0399933;43.89;36.1
189180448;4.6799927;44.14;35.85
189190432;5.3200073;44.39;35.6
189200408;5.9299927;44.59;35.4
189210428;6.5399933;44.78;35.21
189220440;7.130005;45.01;34.98
189230416;7.699997;45.19;34.8
189240396;8.2599945;45.41;34.58
189250396;8.809998;45.59;34.4
189260408;9.339996;45.72;34.27
189270384;9.850006;45.89;34.1
189280372;10.339996;46.06;33.93
189290360;10.809998;46.19;33.8
189300356;11.2599945;46.29;33.7
189310352;11.679993;46.4;33.59
189320344;12.080002;46.48;33.51
189330328;12.460007;46.59;33.4
189340316;12.820007;46.65;33.34
189350328;13.149994;46.7;33.29
189360288;13.440002;46.73;33.26
189370292;13.710007;46.74;33.25
189380280;13.949997;46.75;33.24
189390280;14.169998;46.76;33.23
189400276;14.350006;46.72;33.27
189410268;14.5;46.69;33.3
189420252;14.610001;46.62;33.37
189430276;14.710007;46.59;33.4
189440280;14.7599945;46.46;33.53
189450272;14.789993;46.4;33.59
189460236;14.789993;46.32;33.67
189470228;14.7599945;46.19;33.8
189480196;14.699997;46.08;33.91
189490200;14.610001;45.94;34.05
189500180;14.5;45.79;34.2
189510196;14.350006;45.62;34.37
189520160;14.169998;45.44;34.55
189530156;13.949997;45.24;34.75
189540528;13.720001;45.1;34.89
189550152;13.460007;44.83;35.16
189560136;13.160004;44.63;35.36
189570116;12.850006;44.42;35.57
189580128;12.5;44.19;35.8
189590120;12.130005;43.93;36.06
189600124;11.729996;43.67;36.32
189610132;11.300003;43.39;36.6
189620116;10.860001;43.15;36.84
189630096;10.389999;42.87;37.12
189640088;9.899994;42.61;37.38
189650076;9.399994;42.32;37.67
189660084;8.869995;42.02;37.97
189670048;8.330002;41.74;38.25
189680060;7.7700043;41.45;38.54
189690036;7.1900024;41.13;38.86
189700020;6.580002;40.78;39.21
189710012;5.9799957;40.54;39.45
189720020;5.3600006;40.21;39.78
189730000;4.7299957;39.93;40.06
189740000;4.100006;39.63;40.36
189749996;3.4600067;39.34;40.65
189759984;2.8099976;39.02;40.97
189769984;2.1600037;38.76;41.23
189779984;1.5200043;38.51;41.48
189789980;0.8800049;38.23;41.76
189799980;0.22999573;37.93;42.06
189809972;-0.42999268;37.62;42.37
189819960;-1.0800018;37.36;42.63
189829936;-1.7200012;37.13;42.86
189839924;-2.3399963;36.94;43.05
189849932;-2.949997;36.68;43.31
189859916;-3.5599976;36.45;43.54
189869916;-4.1799927;36.17;43.82
189879920;-4.7700043;35.98;44.01
189889876;-5.350006;35.78;44.21
189899880;-5.9100037;35.6;44.39
189909868;-6.4600067;35.39;44.6
189919860;-7.0;35.23;44.76
189929868;-7.5099945;35.1;44.89
189939848;-8.0;34.93;45.06
189949848;-8.479996;34.78;45.21
189959840;-8.940002;34.64;45.35
189969844;-9.380005;34.53;45.46
189979812;-9.789993;34.46;45.53
189989824;-10.190002;34.31;45.68
189999800;-10.559998;34.24;45.75
190009800;-10.899994;34.24;45.75
190019792;-11.210007;34.18;45.81
190029780;-11.5;34.11;45.88
190039792;-11.75;34.15;45.84
190049784;-11.970001;34.17;45.82
190059780;-12.179993;34.11;45.88
190069756;-12.360001;34.12;45.87
190079752;-12.4900055;34.22;45.77
190089748;-12.600006;34.27;45.72
190099724;-12.679993;34.32;45.67
190109728;-12.720001;34.41;45.58
190119716;-12.75;34.49;45.5
190129732;-12.7400055;34.59;45.4
190139728;-12.690002;34.73;45.26
190149704;-12.619995;34.88;45.11
190159692;-12.5099945;35.03;44.96
190169688;-12.369995;35.17;44.82
190179660;-12.210007;35.35;44.64
190189648;-12.0099945;35.52;44.47
190199652;-11.789993;35.69;44.3
190209652;-11.539993;35.94;44.05
190219632;-11.2599945;36.12;43.87
190229616;-10.949997;36.35;43.64
190239604;-10.619995;36.57;43.42
190249608;-10.270004;36.77;43.22
190259608;-9.899994;37.03;42.96
190269608;-9.5;37.27;42.72
190279608;-9.080002;37.53;42.46
190289568;-8.630005;37.81;42.18
190299592;-8.160004;38.07;41.92
190309560;-7.669998;38.36;41.63
190319552;-7.169998;38.62;41.37
190329540;-6.6399994;38.91;41.08
190339556;-6.100006;39.19;40.8
190349532;-5.550003;39.47;40.52
190359540;-5.0;39.72;40.27
190369516;-4.4299927;40.02;39.97
190379508;-3.850006;40.27;39.72
190389500;-3.2700043;40.55;39.44
190399500;-2.6799927;40.83;39.16
190409500;-2.0700073;41.13;38.86
190419500;-1.4799957;41.34;38.65
190429492;-0.8800049;41.64;38.35
190439468;-0.27000427;41.93;38.06
190449496;0.3500061;42.18;37.81
190459476;0.94999695;42.4;37.59
190469444;1.550003;42.67;37.32
190479448;2.1399994;42.9;37.09
190489444;2.75;43.19;36.8
190499424;3.3399963;43.38;36.61
190509420;3.9199982;43.61;36.38
190519400;4.4799957;43.78;36.21
190529392;5.029999;43.99;36.0
190539392;5.580002;44.19;35.8
190549388;6.100006;44.33;35.66
190559368;6.619995;44.58;35.41
190569384;7.119995;44.69;35.3
190579364;7.5899963;44.81;35.18
190589348;8.059998;44.99;35.0
190599344;8.4900055;45.06;34.93
190609344;8.899994;45.17;34.82
190619328;9.289993;45.27;34.72
190629332;9.660004;45.35;34.64
190639328;10.0;45.39;34.6
190649304;10.309998;45.45;34.54
190659328;10.600006;45.48;34.51
190669316;10.869995;45.55;34.44
190679292;11.110001;45.52;34.47
190689304;11.320007;45.54;34.45
190699272;11.5099945;45.52;34.47
190709296;11.669998;45.5;34.49
190719276;11.800003;45.47;34.52
190729252;11.899994;45.41;34.58
190739240;11.970001;45.35;34.64
190749260;12.0099945;45.25;34.74
190759248;12.029999;45.19;34.8
190769216;12.020004;45.11;34.88
190779204;11.979996;44.96;35.03
190789184;11.919998;44.88;35.11
190799172;11.809998;44.68;35.31
190809156;11.679993;44.54;35.45
190819156;11.529999;44.39;35.6
190829148;11.339996;44.23;35.76
190839152;11.130005;44.04;35.95
190849144;10.899994;43.87;36.12
190859128;10.639999;43.68;36.31
190869124;10.350006;43.46;36.53
190879120;10.050003;43.28;36.71
190889128;9.710007;43.0;36.99
190899120;9.360001;42.82;37.17
190909100;8.9900055;42.6;37.39
190919112;8.610001;42.39;37.6
190929104;8.190002;42.11;37.88
190939088;7.7599945;41.87;38.12
190949072;7.3200073;41.65;38.34
190959056;6.8600006;41.37;38.62
190969044;6.380005;41.14;38.85
190979028;5.8899994;40.88;39.11
190989020;5.3899994;40.63;39.36
190999008;4.880005;40.38;39.61
191009000;4.369995;40.14;39.85
191019000;3.8300018;39.86;40.13
191028984;3.300003;39.63;40.36
191039012;2.7700043;39.4;40.59
191048988;2.2400055;39.19;40.8
191058980;1.6900024;38.88;41.11
191068976;1.1399994;38.67;41.32
191078984;0.6000061;38.43;41.56
191088988;0.05999756;38.22;41.77
191098956;-0.4900055;37.98;42.01
191108944;-1.0299988;37.75;42.24
191118928;-1.5599976;37.56;42.43
191128932;-2.0899963;37.33;42.66
191138928;-2.6100006;37.14;42.85
191148904;-3.130005;36.95;43.04
191158904;-3.630005;36.75;43.24
191168896;-4.119995;36.63;43.36
191178880;-4.600006;36.44;43.55
191188876;-5.0700073;36.26;43.73
191198868;-5.5399933;36.06;43.93
191208864;-6.0;35.91;44.08
191218844;-6.4400024;35.78;44.21
191228844;-6.850006;35.7;44.29
191238860;-7.25;35.58;44.41
191248840;-7.630005;35.46;44.53
191258820;-7.9900055;35.41;44.58
191268808;-8.339996;35.28;44.71
191278800;-8.660004;35.21;44.78
191289204;-8.979996;35.16;44.83
191298808;-9.2599945;35.07;44.92
191308796;-9.5099945;35.08;44.91
191318788;-9.7599945;35.02;44.97
191328792;-9.979996;35.01;44.98
191338756;-10.160004;35.05;44.94
191348752;-10.330002;35.03;44.96
191358744;-10.460007;35.08;44.91
191368752;-10.570007;35.12;44.87
191378728;-10.649994;35.18;44.81
191388732;-10.720001;35.22;44.77
191398740;-10.75;35.31;44.68
191408712;-10.75;35.41;44.58
191418708;-10.729996;35.48;44.51
191428688;-10.669998;35.63;44.36
191438692;-10.589996;35.76;44.23
191448684;-10.4900055;35.85;44.14
191458668;-10.369995;35.98;44.01
191468648;-10.220001;36.13;43.86
191478644;-10.039993;36.31;43.68
191488644;-9.850006;36.44;43.55
191498632;-9.639999;36.59;43.4
191508624;-9.399994;36.76;43.23
191518612;-9.149994;36.95;43.04
191528608;-8.869995;37.12;42.87
191538628;-8.580002;37.31;42.68
191548612;-8.270004;37.51;42.48
191558588;-7.9400024;37.7;42.29
191568600;-7.600006;37.91;42.08
191578608;-7.2299957;38.13;41.86
191588580;-6.850006;38.36;41.63
191598568;-6.449997;38.57;41.42
191608556;-6.0399933;38.78;41.21
191618548;-5.619995;38.99;41.0
191628548;-5.1900024;39.21;40.78
191638540;-4.7599945;39.41;40.58
191648516;-4.3099976;39.67;40.32
191658540;-3.850006;39.9;40.09
191668512;-3.369995;40.16;39.83
191678508;-2.8899994;40.37;39.62
191688484;-2.380005;40.66;39.33
191698492;-1.8899994;40.85;39.14
191708488;-1.3800049;41.09;38.9
191718476;-0.8800049;41.3;38.69
191728480;-0.38000488;41.52;38.47
191738500;0.11999512;41.69;38.3
191748476;0.6300049;41.99;38.0
191758456;1.1399994;42.19;37.8
191768444;1.6600037;42.42;37.57
191778448;2.1600037;42.59;37.4
191788428;2.6600037;42.81;37.18
191798416;3.149994;42.99;37.0
191808408;3.649994;43.2;36.79
191818388;4.1399994;43.41;36.58
191828372;4.6100006;43.55;36.44
191838396;5.0899963;43.74;36.25
191848376;5.5399933;43.87;36.12
191858356;5.9799957;44.01;35.98
191868352;6.399994;44.16;35.83
191878364;6.8200073;44.28;35.71
191888368;7.2100067;44.38;35.61
191898360;7.5899963;44.51;35.48
191908336;7.9600067;44.62;35.37
191918312;8.309998;44.72;35.27
191928308;8.639999;44.79;35.2
191938316;8.949997;44.86;35.13
191948304;9.2400055;44.9;35.09
191958284;9.5;44.93;35.06
191968276;9.7599945;45.01;34.98
191978272;9.979996;45.0;34.99
191988276;10.190002;45.06;34.93
191998280;10.369995;45.02;34.97
192008264;10.539993;45.06;34.93
192018268;10.669998;44.99;35.0
192028256;10.800003;45.02;34.97
192038240;10.880005;44.92;35.07
192048244;10.949997;44.9;35.09
192058240;10.9900055;44.8;35.19
192068228;11.0;44.74;35.25
192078192;11.0;44.67;35.32
192088196;10.960007;44.55;35.44
192098176;10.910004;44.5;35.49
192108168;10.830002;44.34;35.65
192118164;10.729996;44.26;35.73
192128136;10.600006;44.06;35.93
192138136;10.449997;43.97;36.02
192148128;10.279999;43.79;36.2
192158132;10.070007;43.6;36.39
192168104;9.839996;43.42;36.57
192178108;9.580002;43.23;36.76
192188100;9.309998;43.08;36.91
192198096;9.0099945;42.84;37.15
192208104;8.699997;42.66;37.33
192218480;8.350006;42.46;37.53
192228092;8.0;42.18;37.81
192238072;7.630005;42.02;37.97
192248064;7.25;41.82;38.17
192258052;6.850006;41.6;38.39
192268040;6.449997;41.39;38.6
192278044;6.0200043;41.17;38.82
192288036;5.600006;40.97;39.02
192298004;5.169998;40.78;39.21
192308000;4.7299957;40.55;39.44
192317996;4.2899933;40.35;39.64
192327980;3.8399963;40.15;39.84
192337960;3.3899994;39.93;40.06
192347976;2.9400024;39.74;40.25
192357976;2.4799957;39.54;40.45
192367952;2.0200043;39.31;40.68
192377948;1.5700073;39.15;40.84
192387948;1.1199951;38.99;41.0
192397948;0.66999817;38.8;41.19
192407924;0.2400055;38.63;41.36
192417920;-0.21000671;38.42;41.57
192427924;-0.6499939;38.25;41.74
192437912;-1.0899963;38.06;41.93
192447892;-1.5299988;37.88;42.11
192457896;-1.9600067;37.75;42.24
192467888;-2.369995;37.59;42.4
192477876;-2.7899933;37.43;42.56
192487880;-3.1900024;37.29;42.7
192497864;-3.5899963;37.13;42.86
192507840;-3.9700012;37.04;42.95
192517844;-4.330002;36.93;43.06
192527836;-4.6900024;36.8;43.19
192537816;-5.0399933;36.68;43.31
192547808;-5.380005;36.56;43.43
192557816;-5.7100067;36.48;43.51
192567804;-6.0200043;36.39;43.6
192577784;-6.3200073;36.3;43.69
192587784;-6.5899963;36.28;43.71
192597760;-6.8399963;36.22;43.77
192607760;-7.0899963;36.17;43.82
192617776;-7.3099976;36.15;43.84
192627752;-7.5;36.15;43.84
192637740;-7.6900024;36.09;43.9
192647756;-7.8399963;36.14;43.85
192657752;-7.9799957;36.13;43.86
192667740;-8.100006;36.15;43.84
192677744;-8.190002;36.18;43.81
192687732;-8.270004;36.22;43.77
192697716;-8.330002;36.25;43.74
192707716;-8.350006;36.34;43.65
192717696;-8.360001;36.4;43.59
192728096;-8.339996;36.49;43.5
192737700;-8.309998;36.56;43.43
192747672;-8.2599945;36.64;43.35
192757680;-8.179993;36.77;43.22
192767648;-8.080002;36.9;43.09
192777644;-7.9600067;37.0;42.99
192787636;-7.8200073;37.14;42.85
192797632;-7.649994;37.29;42.7
192807616;-7.470001;37.43;42.56
192817612;-7.2599945;37.58;42.41
192827584;-7.0399933;37.74;42.25
192837584;-6.800003;37.89;42.1
192847596;-6.5399933;38.07;41.92
192857572;-6.2700043;38.24;41.75
192867564;-5.970001;38.45;41.54
192877552;-5.649994;38.65;41.34
192887548;-5.3200073;38.82;41.17
192897540;-4.9799957;39.03;40.96
192907544;-4.619995;39.22;40.77
192917532;-4.25;39.42;40.57
192927532;-3.880005;39.58;40.41
192937508;-3.5;39.75;40.24
192947516;-3.119995;39.94;40.05
192957508;-2.7200012;40.16;39.83
192967528;-2.3099976;40.37;39.62
192977504;-1.8899994;40.6;39.39
192987480;-1.4700012;40.78;39.21
192997472;-1.0399933;40.99;39.0
193007484;-0.6199951;41.12;38.87
193017460;-0.19999695;41.31;38.68
193027468;0.22000122;41.5;38.49
193037464;0.6300049;41.62;38.37
193047452;1.0399933;41.82;38.17
193057452;1.4400024;41.96;38.03
193067436;1.8500061;42.15;37.84
193077428;2.25;42.28;37.71
193087412;2.630005;42.39;37.6
193097400;3.0200043;42.57;37.42
193107392;3.3899994;42.71;37.28
193117368;3.7599945;42.83;37.16
193127368;4.130005;42.98;37.01
193137368;4.4799957;43.07;36.92
193147360;4.800003;43.14;36.85
193157364;5.1399994;43.3;36.69
193167356;5.449997;43.37;36.62
193177340;5.7400055;43.43;36.56
193187356;6.0200043;43.48;36.51
193197720;6.279999;43.52;36.47
193207324;6.529999;43.64;36.35
193217288;6.7700043;43.68;36.31
193227308;6.9900055;43.72;36.27
193237292;7.1900024;43.74;36.25
193247272;7.369995;43.75;36.24
193257288;7.529999;43.74;36.25
193267280;7.6799927;43.76;36.23
193277276;7.8099976;43.76;36.23
193287272;7.919998;43.73;36.26
193297268;8.0099945;43.72;36.27
193307256;8.080002;43.7;36.29
193317240;8.139999;43.67;36.32
193327248;8.179993;43.61;36.38
193337240;8.190002;43.54;36.45
193347232;8.190002;43.47;36.52
193357208;8.179993;43.45;36.54
193367212;8.130005;43.31;36.68
193377196;8.070007;43.23;36.76
193387168;7.9900055;43.13;36.86
193397156;7.899994;43.06;36.93
193407148;7.779999;42.95;37.04
193417136;7.649994;42.82;37.17
193427124;7.5099945;42.71;37.28
193437124;7.350006;42.6;37.39
193447104;7.1799927;42.49;37.5
193457100;6.9900055;42.36;37.63
193467108;6.7899933;42.23;37.76
193477108;6.580002;42.1;37.89
193487084;6.3600006;41.98;38.01
193497080;6.130005;41.82;38.17
193507468;5.8899994;41.75;38.24
193517456;5.6399994;41.57;38.42
193527036;5.3899994;41.41;38.58
193537040;5.130005;41.33;38.66
193547032;4.850006;41.16;38.83
193557028;4.5899963;41.06;38.93
193567028;4.300003;40.88;39.11
193577008;4.0200043;40.75;39.24
193587028;3.7200012;40.61;39.38
193597004;3.4199982;40.44;39.55
193606984;3.119995;40.32;39.67
193616980;2.8200073;40.2;39.79
193626988;2.5200043;40.08;39.91
193636972;2.2100067;39.9;40.09
193646956;1.9100037;39.8;40.19
193656952;1.6100006;39.69;40.3
193666956;1.300003;39.53;40.46
193676944;1.0099945;39.47;40.52
193686944;0.7200012;39.32;40.67
193696928;0.42999268;39.24;40.75
193706920;0.1499939;39.12;40.87
193716932;-0.13000488;39.02;40.97
193726912;-0.3999939;38.92;41.07
193736908;-0.66000366;38.85;41.14
193746904;-0.91999817;38.75;41.24
193756888;-1.1600037;38.69;41.3
193766880;-1.3999939;38.6;41.39
193776872;-1.6199951;38.57;41.42
193786884;-1.8500061;38.44;41.55
193796852;-2.0599976;38.42;41.57
193806836;-2.2599945;38.35;41.64
193816820;-2.449997;38.32;41.67
193826828;-2.630005;38.28;41.71
193836824;-2.800003;38.22;41.77
193846820;-2.9600067;38.22;41.77
193856816;-3.1100006;38.17;41.82
193866772;-3.25;38.15;41.84
193876768;-3.369995;38.16;41.83
193886776;-3.4900055;38.11;41.88
193896772;-3.600006;38.08;41.91
193906764;-3.7100067;38.05;41.94
193917160;-3.800003;38.08;41.91
193926764;-3.880005;38.08;41.91
193936736;-3.949997;38.09;41.9
193946724;-3.9900055;38.14;41.85
193956708;-4.029999;38.14;41.85
193966732;-4.0599976;38.18;41.81
193976720;-4.0899963;38.15;41.84
193986708;-4.1100006;38.19;41.8
193996692;-4.1100006;38.24;41.75
194006680;-4.100006;38.26;41.73
194017100;-4.0899963;38.28;41.71
194026668;-4.0700073;38.34;41.65
194036668;-4.0399933;38.37;41.62
194046660;-4.0;38.44;41.55
194056640;-3.9299927;38.53;41.46
194066636;-3.869995;38.54;41.45
194076628;-3.800003;38.64;41.35
194086628;-3.7200012;38.66;41.33
194096628;-3.630005;38.74;41.25
194106596;-3.5299988;38.84;41.15
194116592;-3.4199982;38.9;41.09
194126588;-3.300003;38.98;41.01
194136584;-3.1799927;39.05;40.94
194146580;-3.0599976;39.11;40.88
194156568;-2.9299927;39.18;40.81
194166544;-2.7899933;39.26;40.73
194176936;-2.649994;39.31;40.68
194186532;-2.5;39.45;40.54
194196540;-2.350006;39.52;40.47
194206532;-2.1900024;39.57;40.42
194216528;-2.0299988;39.66;40.33
194226520;-1.8699951;39.76;40.23
194236504;-1.699997;39.82;40.17
194246504;-1.5299988;39.9;40.09
194256524;-1.3699951;39.95;40.04
194266496;-1.2100067;40.03;39.96
194276916;-1.0299988;40.12;39.87
194286492;-0.8600006;40.21;39.78
194296484;-0.69000244;40.28;39.71
194306476;-0.5099945;40.37;39.62
194316456;-0.33999634;40.42;39.57
194326452;-0.16999817;40.51;39.48
194336452;0.009994507;40.6;39.39
194346448;0.17999268;40.65;39.34
194356448;0.36999512;40.78;39.21
194366436;0.5299988;40.77;39.22
194376436;0.69999695;40.85;39.14
194386432;0.8699951;40.94;39.05
194396412;1.0399933;40.98;39.01
194406384;1.199997;41.07;38.92
194416400;1.3699951;41.14;38.85
194426388;1.5299988;41.18;38.81
194436380;1.6799927;41.21;38.78
194446368;1.8300018;41.28;38.71
194456348;1.9700012;41.32;38.67
194466356;2.1100006;41.36;38.63
194476348;2.25;41.4;38.59
194486732;2.3899994;41.46;38.53
194496332;2.5099945;41.52;38.47
194506320;2.630005;41.52;38.47
194516304;2.75;41.55;38.44
194526276;2.850006;41.54;38.45
194536268;2.9400024;41.55;38.44
194546288;3.0200043;41.57;38.42
194556260;3.100006;41.58;38.41
194566268;3.1699982;41.58;38.41
194576640;3.2400055;41.59;38.4
194586244;3.2899933;41.57;38.42
194596244;3.3399963;41.59;38.4
194606236;3.369995;41.56;38.43
194616228;3.399994;41.55;38.44
194626224;3.4299927;41.54;38.45
194636204;3.4400024;41.52;38.47
194646192;3.449997;41.49;38.5
194656180;3.449997;41.47;38.52
194666196;3.4400024;41.43;38.56
194676196;3.4199982;41.39;38.6
194686156;3.3899994;41.36;38.63
194696160;3.3600006;41.31;38.68
194706140;3.3200073;41.28;38.71
194716156;3.2700043;41.21;38.78
194726148;3.2200012;41.23;38.76
194736136;3.1699982;41.17;38.82
194746120;3.1100006;41.11;38.88
194756128;3.0399933;41.08;38.91
194766092;2.9600067;41.0;38.99
194776488;2.8899994;41.0;38.99
194786092;2.800003;40.89;39.1
194796084;2.7200012;40.86;39.13
194806092;2.619995;40.8;39.19
194816072;2.5299988;40.76;39.23
194826048;2.4299927;40.73;39.26
194836040;2.3399963;40.67;39.32
194846036;2.2400055;40.62;39.37
194856016;2.1399994;40.57;39.42
194866016;2.0399933;40.54;39.45
194876020;1.9299927;40.46;39.53
194886000;1.8300018;40.45;39.54
194895984;1.7299957;40.38;39.61
194905980;1.6199951;40.32;39.67
194915972;1.5099945;40.29;39.7
194925972;1.3999939;40.23;39.76
194935956;1.300003;40.2;39.79
194945976;1.199997;40.18;39.81
194955960;1.1000061;40.14;39.85
194965960;1.0;40.1;39.89
194975952;0.91
