t (s);roll (deg);TL (%);TR (%)
138619748;2.800003;43.39;36.6
138629720;3.4600067;43.67;36.32
138639712;4.1100006;43.91;36.08
138649712;4.75;44.14;35.85
138659700;5.369995;44.32;35.67
138670112;5.9799957;44.49;35.5
138679692;6.580002;44.87;35.12
138689700;7.169998;45.01;34.98
138699700;7.75;45.22;34.77
138709696;8.309998;45.37;34.62
138719668;8.839996;45.52;34.47
138729664;9.350006;45.65;34.34
138739660;9.850006;45.83;34.16
138749660;10.320007;45.95;34.04
138759664;10.770004;46.03;33.96
138769624;11.190002;46.15;33.84
138779612;11.580002;46.21;33.78
138789608;11.960007;46.3;33.69
138799624;12.300003;46.33;33.66
138809624;12.610001;46.39;33.6
138819596;12.910004;46.44;33.55
138829584;13.169998;46.46;33.53
138839588;13.399994;46.44;33.55
138849584;13.600006;46.42;33.57
138859560;13.770004;46.4;33.59
138869552;13.919998;46.38;33.61
138879556;14.029999;46.3;33.69
138889552;14.110001;46.26;33.73
138899540;14.149994;46.11;33.88
138909544;14.169998;46.06;33.93
138919528;14.160004;45.94;34.05
138929504;14.100006;45.8;34.19
138939484;14.029999;45.68;34.31
138949476;13.929993;45.56;34.43
138959468;13.800003;45.42;34.57
138969448;13.639999;45.22;34.77
138979440;13.440002;45.05;34.94
138989428;13.229996;44.88;35.11
138999428;12.9900055;44.7;35.29
139009432;12.720001;44.48;35.51
139019412;12.419998;44.26;35.73
139029404;12.100006;44.05;35.94
139039404;11.7599945;43.84;36.15
139049412;11.399994;43.61;36.38
139059400;11.0099945;43.36;36.63
139069380;10.610001;43.15;36.84
139079388;10.179993;42.87;37.12
139089388;9.720001;42.61;37.38
139099776;9.2400055;42.38;37.61
139109352;8.7400055;41.95;38.04
139119360;8.229996;41.78;38.21
139129352;7.7100067;41.51;38.48
139139332;7.169998;41.24;38.75
139149320;6.619995;40.97;39.02
139159304;6.0599976;40.69;39.3
139169300;5.4900055;40.43;39.56
139179284;4.919998;40.16;39.83
139189288;4.3200073;39.85;40.14
139199276;3.7200012;39.57;40.42
139209272;3.119995;39.31;40.68
139219260;2.5200043;39.08;40.91
139229264;1.9199982;38.79;41.2
139239264;1.3099976;38.53;41.46
139249260;0.7100067;38.3;41.69
139259248;0.11999512;38.08;41.91
139269244;-0.47000122;37.83;42.16
139279232;-1.050003;37.61;42.38
139289216;-1.6300049;37.35;42.64
139299220;-2.2200012;37.1;42.89
139309200;-2.800003;36.88;43.11
139319200;-3.3600006;36.72;43.27
139329180;-3.899994;36.52;43.47
139339176;-4.4400024;36.34;43.65
139349168;-4.949997;36.17;43.82
139359168;-5.4600067;35.99;44.0
139369156;-5.9600067;35.82;44.17
139379164;-6.4400024;35.68;44.31
139389156;-6.899994;35.53;44.46
139399136;-7.350006;35.37;44.62
139409140;-7.779999;35.29;44.7
139419132;-8.169998;35.22;44.77
139429124;-8.550003;35.12;44.87
139439120;-8.910004;35.03;44.96
139449100;-9.2400055;34.97;45.02
139459080;-9.550003;34.92;45.07
139469084;-9.839996;34.87;45.12
139479076;-10.100006;34.86;45.13
139489064;-10.330002;34.84;45.15
139499064;-10.529999;34.88;45.11
139509068;-10.699997;34.88;45.11
139519048;-10.850006;34.92;45.07
139529052;-10.970001;34.95;45.04
139539036;-11.059998;35.01;44.98
139549032;-11.119995;35.09;44.9
139559012;-11.139999;35.23;44.76
139569012;-11.130005;35.32;44.67
139579016;-11.089996;35.41;44.58
139589008;-11.039993;35.52;44.47
139598972;-10.949997;35.66;44.33
139608964;-10.830002;35.82;44.17
139618956;-10.679993;35.95;44.04
139628956;-10.5;36.16;43.83
139638936;-10.300003;36.31;43.68
139648924;-10.059998;36.53;43.46
139658916;-9.800003;36.71;43.28
139668916;-9.520004;36.9;43.09
139678916;-9.220001;37.12;42.87
139688904;-8.889999;37.33;42.66
139698892;-8.539993;37.54;42.45
139708896;-8.179993;37.76;42.23
139718900;-7.7899933;37.99;42.0
139729264;-7.380005;38.18;41.81
139738880;-6.9600067;38.5;41.49
139748872;-6.5200043;38.72;41.27
139758860;-6.050003;39.02;40.97
139768852;-5.5599976;39.25;40.74
139778848;-5.0599976;39.52;40.47
139788836;-4.550003;39.78;40.21
139798804;-4.029999;40.05;39.94
139808808;-3.5;40.28;39.71
139818808;-2.9600067;40.54;39.45
139828800;-2.4100037;40.79;39.2
139838804;-1.8600006;41.05;38.94
139848812;-1.3099976;41.27;38.72
139858820;-0.75;41.53;38.46
139868788;-0.19000244;41.82;38.17
139878800;0.36999512;42.02;37.97
139888772;0.94000244;42.28;37.71
139898760;1.4900055;42.45;37.54
139908756;2.0399933;42.73;37.26
139918740;2.5899963;42.92;37.07
139928744;3.1399994;43.15;36.84
139938736;3.6799927;43.35;36.64
139948704;4.199997;43.51;36.48
139958712;4.720001;43.75;36.24
139968708;5.2299957;43.92;36.07
139978684;5.7299957;44.09;35.9
139988684;6.220001;44.27;35.72
139998676;6.699997;44.41;35.58
140008668;7.1600037;44.57;35.42
140018684;7.600006;44.67;35.32
140028664;8.020004;44.8;35.19
140038656;8.429993;44.92;35.07
140048652;8.820007;45.03;34.96
140058628;9.190002;45.13;34.86
140068620;9.539993;45.21;34.78
140078624;9.869995;45.29;34.7
140088620;10.179993;45.32;34.67
140098596;10.460007;45.37;34.62
140108584;10.720001;45.41;34.58
140118584;10.960007;45.41;34.58
140128580;11.160004;45.42;34.57
140138568;11.339996;45.38;34.61
140148564;11.5;45.41;34.58
140158568;11.619995;45.32;34.67
140168560;11.729996;45.33;34.66
140178536;11.800003;45.23;34.76
140188540;11.850006;45.16;34.83
140198524;11.869995;45.08;34.91
140208512;11.869995;45.02;34.97
140218540;11.850006;44.94;35.05
140228524;11.789993;44.8;35.19
140238484;11.720001;44.72;35.27
140248468;11.619995;44.6;35.39
140258460;11.5;44.47;35.52
140268456;11.350006;44.31;35.68
140278444;11.190002;44.18;35.81
140288452;11.0099945;44.05;35.94
140298436;10.789993;43.84;36.15
140308432;10.559998;43.69;36.3
140318436;10.300003;43.51;36.48
140328428;10.020004;43.29;36.7
140338412;9.710007;43.07;36.92
140348392;9.399994;42.94;37.05
140358404;9.070007;42.74;37.25
140368388;8.720001;42.54;37.45
140378376;8.369995;42.35;37.64
140388376;8.0;42.14;37.85
140398356;7.6100006;41.94;38.05
140408348;7.2100067;41.7;38.29
140418316;6.779999;41.44;38.55
140428320;6.350006;41.24;38.75
140438324;5.899994;40.99;39.0
140448316;5.4299927;40.75;39.24
140458284;4.970001;40.55;39.44
140468284;4.5;40.32;39.67
140478288;4.0200043;40.09;39.9
140488656;3.5299988;39.94;40.05
140498264;3.050003;39.61;40.38
140508264;2.5599976;39.46;40.53
140518256;2.0700073;39.22;40.77
140528272;1.5700073;39.01;40.98
140538252;1.0800018;38.82;41.17
140548240;0.6000061;38.64;41.35
140558252;0.11999512;38.44;41.55
140568228;-0.3600006;38.26;41.73
140578224;-0.83000183;38.06;41.93
140588212;-1.300003;37.89;42.1
140598196;-1.7599945;37.72;42.27
140608192;-2.2100067;37.55;42.44
140618192;-2.649994;37.4;42.59
140628152;-3.0899963;37.24;42.75
140638168;-3.5;37.12;42.87
140648156;-3.9199982;36.96;43.03
140658140;-4.3099976;36.84;43.15
140668148;-4.6900024;36.75;43.24
140678132;-5.0599976;36.62;43.37
140688128;-5.4100037;36.57;43.42
140698120;-5.7299957;36.49;43.5
140708088;-6.050003;36.38;43.61
140718104;-6.350006;36.3;43.69
140728096;-6.630005;36.26;43.73
140738108;-6.899994;36.16;43.83
140748104;-7.149994;36.14;43.85
140758088;-7.380005;36.09;43.9
140768088;-7.600006;36.07;43.92
140778076;-7.779999;36.08;43.91
140788056;-7.9600067;36.05;43.94
140798040;-8.100006;36.09;43.9
140808060;-8.229996;36.09;43.9
140818052;-8.339996;36.1;43.89
140828056;-8.419998;36.15;43.84
140838024;-8.4900055;36.18;43.81
140848024;-8.529999;36.26;43.73
140858028;-8.529999;36.37;43.62
140868004;-8.520004;36.42;43.57
140878012;-8.5;36.48;43.51
140887996;-8.460007;36.56;43.43
140897996;-8.389999;36.68;43.31
140907972;-8.289993;36.8;43.19
140917956;-8.190002;36.88;43.11
140927944;-8.050003;37.04;42.95
140937928;-7.899994;37.18;42.81
140947932;-7.720001;37.32;42.67
140957920;-7.529999;37.44;42.55
140967916;-7.330002;37.58;42.41
140977884;-7.100006;37.74;42.25
140987896;-6.869995;37.87;42.12
140997880;-6.6100006;38.05;41.94
141007884;-6.350006;38.21;41.78
141017864;-6.0599976;38.38;41.61
141027880;-5.779999;38.51;41.48
141037876;-5.470001;38.7;41.29
141047860;-5.149994;38.89;41.1
141057864;-4.8099976;39.08;40.91
141067848;-4.470001;39.25;40.74
141077824;-4.119995;39.44;40.55
141087828;-3.75;39.62;40.37
141097804;-3.3899994;39.79;40.2
141107828;-3.0099945;39.99;40.0
141117812;-2.630005;40.14;39.85
141127816;-2.2400055;40.34;39.65
141137796;-1.8500061;40.51;39.48
141147812;-1.4700012;40.66;39.33
141157800;-1.0700073;40.87;39.12
141167784;-0.66000366;41.06;38.93
141177756;-0.27000427;41.2;38.79
141187768;0.13000488;41.37;38.62
141197764;0.5200043;41.55;38.44
141207752;0.91000366;41.69;38.3
141217740;1.3200073;41.9;38.09
141227716;1.7100067;42.03;37.96
141237732;2.100006;42.19;37.8
141247708;2.4900055;42.35;37.64
141257716;2.869995;42.47;37.52
141267704;3.2400055;42.61;37.38
141277696;3.6100006;42.75;37.24
141288068;3.9600067;42.81;37.18
141297660;4.3099976;43.05;36.94
141307644;4.649994;43.09;36.9
141317636;4.9900055;43.22;36.77
141327636;5.2899933;43.24;36.75
141337616;5.5899963;43.35;36.64
141347616;5.869995;43.43;36.56
141357616;6.1399994;43.49;36.5
141367612;6.380005;43.53;36.46
141377596;6.619995;43.6;36.39
141387596;6.8399963;43.62;36.37
141397608;7.0399933;43.65;36.34
141407604;7.220001;43.66;36.33
141417588;7.3899994;43.69;36.3
141427580;7.5399933;43.7;36.29
141437568;7.6799927;43.69;36.3
141447556;7.7899933;43.66;36.33
141457552;7.880005;43.65;36.34
141467540;7.970001;43.66;36.33
141477540;8.029999;43.59;36.4
141487540;8.059998;43.53;36.46
141497536;8.080002;43.49;36.5
141507528;8.080002;43.42;36.57
141517528;8.070007;43.37;36.62
141527520;8.039993;43.31;36.68
141537492;7.9900055;43.21;36.78
141547484;7.9400024;43.17;36.82
141557492;7.8600006;43.05;36.94
141567468;7.7700043;42.99;37.0
141577440;7.6600037;42.9;37.09
141587432;7.550003;42.82;37.17
141597444;7.419998;42.69;37.3
141607416;7.279999;42.61;37.38
141617408;7.119995;42.49;37.5
141627384;6.9600067;42.4;37.59
141637400;6.779999;42.28;37.71
141647396;6.600006;42.18;37.81
141657392;6.399994;42.05;37.94
141667380;6.1900024;41.92;38.07
141677364;5.970001;41.77;38.22
141687340;5.7400055;41.68;38.31
141697336;5.4900055;41.49;38.5
141707316;5.2400055;41.39;38.6
141717316;4.9900055;41.27;38.72
141727324;4.7299957;41.15;38.84
141737308;4.470001;41.0;38.99
141747312;4.1900024;40.87;39.12
141757292;3.9100037;40.69;39.3
141767292;3.630005;40.61;39.38
141777280;3.3300018;40.41;39.58
141787280;3.0299988;40.27;39.72
141797272;2.7200012;40.12;39.87
141807252;2.399994;39.95;40.04
141817252;2.0899963;39.85;40.14
141827232;1.7700043;39.69;40.3
141837252;1.4600067;39.59;40.4
141847248;1.1399994;39.42;40.57
141857248;0.8200073;39.26;40.73
141867224;0.5;39.14;40.85
141877204;0.19000244;39.04;40.95
141887220;-0.11999512;38.92;41.07
141897200;-0.42999268;38.78;41.21
141907188;-0.7299957;38.69;41.3
141917180;-1.0299988;38.55;41.44
141927172;-1.3200073;38.49;41.5
141937172;-1.6000061;38.37;41.62
141947160;-1.8699951;38.33;41.66
141957164;-2.130005;38.21;41.78
141967132;-2.380005;38.14;41.85
141977140;-2.630005;38.07;41.92
141987124;-2.869995;37.99;42.0
141997104;-3.0899963;37.94;42.05
142007084;-3.300003;37.88;42.11
142017092;-3.5099945;37.83;42.16
142027080;-3.7100067;37.76;42.23
142037080;-3.8899994;37.75;42.24
142047080;-4.0599976;37.69;42.3
142057068;-4.220001;37.68;42.31
142067056;-4.369995;37.65;42.34
142077044;-4.5099945;37.62;42.37
142087044;-4.6399994;37.62;42.37
142097040;-4.7599945;37.59;42.4
142107028;-4.8600006;37.58;42.41
142117012;-4.9600067;37.58;42.41
142127008;-5.0399933;37.6;42.39
142137012;-5.100006;37.62;42.37
142147020;-5.1600037;37.63;42.36
142157008;-5.199997;37.66;42.33
142167004;-5.220001;37.7;42.29
142176996;-5.2400055;37.71;42.28
142186960;-5.2299957;37.81;42.18
142196952;-5.2100067;37.86;42.13
142206960;-5.1799927;37.92;42.07
142216944;-5.130005;37.99;42.0
142226940;-5.0599976;38.1;41.89
142236920;-4.970001;38.18;41.81
142246904;-4.869995;38.28;41.71
142256908;-4.7599945;38.36;41.63
142266904;-4.619995;38.49;41.5
142276876;-4.470001;38.6;41.39
142286860;-4.300003;38.74;41.25
142296872;-4.130005;38.84;41.15
142306864;-3.9299927;38.99;41.0
142316864;-3.7200012;39.11;40.88
142326852;-3.5099945;39.22;40.77
142336840;-3.2799988;39.37;40.62
142346860;-3.0399933;39.5;40.49
142356836;-2.800003;39.62;40.37
142366824;-2.5599976;39.72;40.27
142376812;-2.3099976;39.85;40.14
142386840;-2.0599976;39.97;40.02
142396820;-1.7899933;40.11;39.88
142406808;-1.5200043;40.27;39.72
142416820;-1.25;40.34;39.65
142426812;-0.9799957;40.48;39.51
142436796;-0.7200012;40.59;39.4
142446776;-0.44000244;40.74;39.25
142456768;-0.16999817;40.84;39.15
142466768;0.11000061;40.95;39.04
142476756;0.38000488;41.07;38.92
142486744;0.6499939;41.16;38.83
142496748;0.91000366;41.27;38.72
142506720;1.1799927;41.37;38.62
142516724;1.4299927;41.44;38.55
142526692;1.6799927;41.56;38.43
142536688;1.9400024;41.66;38.33
142546688;2.1799927;41.73;38.26
142556688;2.4299927;41.85;38.14
142566688;2.6600037;41.91;38.08
142576676;2.8899994;41.97;38.02
142586652;3.1100006;42.06;37.93
142596640;3.3200073;42.12;37.87
142606648;3.5299988;42.19;37.8
142616652;3.7299957;42.24;37.75
142626656;3.9299927;42.31;37.68
142636652;4.100006;42.32;37.67
142646628;4.279999;42.39;37.6
142656612;4.4400024;42.41;37.58
142666604;4.580002;42.42;37.57
142676584;4.7100067;42.43;37.56
142686568;4.830002;42.44;37.55
142696564;4.9400024;42.47;37.52
142706568;5.0399933;42.45;37.54
142716552;5.119995;42.41;37.58
142726556;5.1900024;42.44;37.55
142736552;5.25;42.4;37.59
142746560;5.2899933;42.39;37.6
142756540;5.3200073;42.35;37.64
142766532;5.330002;42.31;37.68
142776532;5.3399963;42.29;37.7
142786524;5.3399963;42.26;37.73
142796496;5.3200073;42.16;37.83
142806500;5.2899933;42.16;37.83
142816500;5.25;42.07;37.92
142826476;5.1900024;42.01;37.98
142836472;5.119995;41.93;38.06
142846448;5.050003;41.88;38.11
142856460;4.9600067;41.81;38.18
142866448;4.869995;41.74;38.25
142876428;4.7599945;41.66;38.33
142886424;4.6399994;41.55;38.44
142896408;4.5200043;41.5;38.49
142906396;4.380005;41.38;38.61
142916404;4.2400055;41.33;38.66
142926408;4.080002;41.19;38.8
142936384;3.9199982;41.12;38.87
142946380;3.7400055;41.0;38.99
142956368;3.5700073;40.93;39.06
142966368;3.3899994;40.82;39.17
142976344;3.199997;40.74;39.25
142986332;3.0200043;40.66;39.33
142996344;2.8300018;40.55;39.44
143006328;2.6399994;40.49;39.5
143016308;2.4400024;40.39;39.6
143026304;2.25;40.31;39.68
143036308;2.0599976;40.21;39.78
143046308;1.8600006;40.13;39.86
143056292;1.6600037;40.02;39.97
143066292;1.4600067;39.97;40.02
143076284;1.2700043;39.89;40.1
143086272;1.0700073;39.77;40.22
143096268;0.8699951;39.73;40.26
143106260;0.6799927;39.64;40.35
143116248;0.4900055;39.58;40.41
143126216;0.30000305;39.49;40.5
143136232;0.11999512;39.43;40.56
143146232;-0.05999756;39.37;40.62
143156228;-0.2400055;39.31;40.68
143166228;-0.3999939;39.28;40.71
143176240;-0.5700073;39.19;40.8
143186196;-0.7400055;39.14;40.85
143196188;-0.8800049;39.14;40.85
143206196;-1.0299988;39.05;40.94
143216188;-1.1900024;38.99;41.0
143226180;-1.3300018;38.94;41.05
143236164;-1.4600067;38.95;41.04
143246148;-1.5899963;38.89;41.1
143256156;-1.7200012;38.84;41.15
143266140;-1.8500061;38.79;41.2
143276128;-1.9600067;38.79;41.2
143286132;-2.0700073;38.77;41.22
143296120;-2.1600037;38.78;41.21
143306092;-2.25;38.74;41.25
143316080;-2.3300018;38.75;41.24
143326088;-2.399994;38.73;41.26
143336084;-2.4700012;38.74;41.25
143346088;-2.5299988;38.72;41.27
143356072;-2.5700073;38.75;41.24
143366064;-2.6100006;38.76;41.23
143376044;-2.6399994;38.8;41.19
143386048;-2.649994;38.84;41.15
143396028;-2.6600037;38.84;41.15
143406024;-2.649994;38.9;41.09
143416036;-2.6399994;38.91;41.08
143426044;-2.619995;38.97;41.02
143436008;-2.5899963;38.98;41.01
143445988;-2.5599976;39.04;40.95
143455992;-2.5200043;39.07;40.92
143466004;-2.4600067;39.14;40.85
143475992;-2.399994;39.18;40.81
143485984;-2.3399963;39.2;40.79
143495976;-2.2700043;39.28;40.71
143505968;-2.1900024;39.33;40.66
143515936;-2.1100006;39.38;40.61
143525948;-2.0200043;39.43;40.56
143535944;-1.9299927;39.48;40.51
143545916;-1.8399963;39.52;40.47
143555912;-1.7400055;39.61;40.38
143565888;-1.6399994;39.63;40.36
143575916;-1.5299988;39.73;40.26
143585888;-1.4100037;39.78;40.21
143595892;-1.300003;39.84;40.15
143605872;-1.1699982;39.91;40.08
143615864;-1.0399933;40.0;39.99
143626256;-0.8999939;40.08;39.91
143635880;-0.7599945;40.15;39.84
143645860;-0.6100006;40.22;39.77
143655852;-0.4600067;40.3;39.69
143665844;-0.32000732;40.34;39.65
143675832;-0.17999268;40.4;39.59
143685832;-0.020004272;40.5;39.49
143695812;0.13000488;40.56;39.43
143705796;0.2899933;40.66;39.33
143715820;0.44999695;40.7;39.29
143725796;0.6000061;40.78;39.21
143735784;0.7599945;40.84;39.15
143745784;0.91999817;40.91;39.08
143755800;1.0700073;40.94;39.05
143765764;1.2200012;41.02;38.97
143775776;1.3600006;41.06;38.93
143785760;1.5099945;41.13;38.86
143795716;1.6600037;41.19;38.8
143805724;1.7899933;41.2;38.79
143815716;1.9299927;41.25;38.74
143825712;2.050003;41.27;38.72
143835708;2.1699982;41.33;38.66
143845668;2.2799988;41.33;38.66
143855684;2.3899994;41.36;38.63
143865680;2.4799957;41.38;38.61
143875680;2.5800018;41.4;38.59
143885656;2.649994;41.38;38.61
143895652;2.7299957;41.41;38.58
143905652;2.800003;41.4;38.59
143915648;2.8600006;41.42;38.57
143925632;2.899994;41.37;38.62
143935620;2.949997;41.39;38.6
143945620;2.9900055;41.38;38.61
143955600;3.0099945;41.36;38.63
143965596;3.0200043;41.31;38.68
143975588;3.0399933;41.33;38.66
143985588;3.0299988;41.26;38.73
143995592;3.0200043;41.26;38.73
144005576;3.0099945;41.21;38.78
144015552;2.9900055;41.2;38.79
144025540;2.9600067;41.15;38.84
144035532;2.9199982;41.09;38.9
144045548;2.869995;41.08;38.91
144055528;2.8200073;41.01;38.98
144065524;2.7599945;40.98;39.01
144075528;2.699997;40.94;39.05
144085516;2.6399994;40.89;39.1
144095504;2.5700073;40.85;39.14
144105484;2.5;40.83;39.16
144115500;2.4400024;40.81;39.18
144125444;2.350006;40.71;39.28
144135468;2.2799988;40.71;39.28
144145456;2.1900024;40.64;39.35
144155436;2.100006;40.58;39.41
144165448;2.0099945;40.56;39.43
144175444;1.9199982;40.49;39.5
144185416;1.8200073;40.45;39.54
144195404;1.7200012;40.39;39.6
144205428;1.6100006;40.32;39.67
144215416;1.5099945;40.29;39.7
144225392;1.3999939;40.22;39.77
144235388;1.2899933;40.17;39.82
144245380;1.1600037;40.07;39.92
144255380;1.0399933;40.04;39.95
144265360;0.91999817;39.99;40.0
144275352;0.80999756;39.95;40.04
144285352;0.69999695;39.95;40.04
144295352;0.58000183;39.85;40.14
144305336;0.47999573;39.85;40.14
144315320;0.36999512;39.77;40.22
144325296;0.2599945;39.76;40.23
144335304;0.16999817;39.75;40.24
144345296;0.08000183;39.73;40.26
144355308;0.0;39.75;40.24
144365292;-0.070007324;39.73;40.26
144375296;-0.13000488;39.75;40.24
144385268;-0.17999268;39.75;40.24
144395252;-0.22999573;39.73;40.26
144405252;-0.2599945;39.77;40.22
144415240;-0.2899933;39.77;40.22
144425232;-0.32000732;39.76;40.23
144435236;-0.33000183;39.82;40.17
144445232;-0.3500061;39.81;40.18
144455232;-0.3500061;39.83;40.16
144465236;-0.3500061;39.85;40.14
144475212;-0.3500061;39.86;40.13
144485200;-0.33000183;39.91;40.08
144495196;-0.32000732;39.91;40.08
144505180;-0.2899933;39.98;40.01
144515164;-0.2599945;39.97;40.02
144525164;-0.22999573;40.02;39.97
144535168;-0.19999695;40.0;39.99
144545168;-0.16000366;40.07;39.92
144555156;-0.11000061;40.09;39.9
144565156;-0.070007324;40.11;39.88
144575144;-0.02999878;40.12;39.87
144585536;0.02999878;40.18;39.81
144595124;0.08000183;40.22;39.77
144605120;0.13000488;40.23;39.76
144615104;0.19000244;40.25;39.74
144625100;0.2400055;40.28;39.71
144635084;0.30000305;40.32;39.67
144645084;0.3500061;40.32;39.67
144655072;0.41000366;40.38;39.61
144665096;0.47000122;40.39;39.6
144675076;0.5299988;40.42;39.57
144685064;0.6000061;40.49;39.5
144695044;0.6799927;40.52;39.47
144705032;0.7400055;40.54;39.45
144715044;0.8200073;40.59;39.4
144725028;0.8999939;40.64;39.35
144735024;0.9700012;40.67;39.32
144745000;1.0399933;40.67;39.32
144755016;1.1199951;40.74;39.25
144764980;1.1900024;40.74;39.25
144774968;1.2599945;40.77;39.22
144784972;1.3300018;40.79;39.2
144794976;1.3899994;40.78;39.21
144804968;1.4600067;40.85;39.14
144814960;1.5299988;40.87;39.12
144824952;1.5899963;40.87;39.12
144834908;1.6499939;40.9;39.09
144844912;1.699997;40.88;39.11
144854924;1.7599945;40.94;39.
